site,sex,estimate,race,stage,agegroup,tt,PE,lci,uci
Breast,Female,AD,,,2,2.8,64.20115135927506,60.747753,67.654549
Breast,Female,AD,,,2,2.8499999,64.29224256908311,60.829891,67.754593
Breast,Female,AD,,,2,2.9000001,64.36721457556294,60.896454,67.837975
Breast,Female,AD,,,2,2.95,64.42622916361171,60.94762,67.904839
Breast,Female,AD,,,2,3.0,64.46948356204258,60.983593,67.955376
Breast,Female,AD,,,2,3.05,64.47421409067982,60.983078,67.965347
Breast,Female,AD,,,2,3.0999999,64.46374682478404,60.967949,67.959549
Breast,Female,AD,,,2,3.1500001,64.4383720720036,60.938488,67.938255
Breast,Female,AD,,,2,3.2,64.3983993184853,60.895008,67.901787
Breast,Female,AD,,,2,3.25,64.34415704239294,60.837837,67.850479
Breast,Female,AD,,,2,3.3,64.27619512186604,60.767513,67.784882
Breast,Female,AD,,,2,3.3499999,64.19536818929353,60.684856,67.705879
Breast,Female,AD,,,2,3.4000001,64.10251021401166,60.590679,67.614342
Breast,Female,AD,,,2,3.45,63.99840909881297,60.485744,67.511078
Breast,Female,AD,,,2,3.5,63.88380663715159,60.370762,67.396851
Breast,Female,AD,,,2,3.55,63.75940272213103,60.246414,67.272392
Breast,Female,AD,,,2,3.5999999,63.62585729672207,60.113335,67.138382
Breast,Female,AD,,,2,3.6500001,63.48379189982796,59.97213,66.995453
Breast,Female,AD,,,2,3.7,63.33379454175554,59.82336,66.844223
Breast,Female,AD,,,2,3.75,63.17641764669017,59.667568,66.685265
Breast,Female,AD,,,2,3.8,63.01218262722458,59.505249,66.519112
Breast,Female,AD,,,2,3.8499999,62.84158102450053,59.336884,66.346275
Breast,Female,AD,,,2,3.9000001,62.66507535128102,59.162918,66.167236
Breast,Female,AD,,,2,3.95,62.48310409007868,58.983768,65.982437
Breast,Female,AD,,,2,4.0,62.29607815306019,58.799843,65.792313
Breast,Female,AD,,,2,4.0500002,62.08057080823932,58.589272,65.571869
Breast,Female,AD,,,2,4.0999999,61.86100053104866,58.374882,65.347122
Breast,Female,AD,,,2,4.1500001,61.63771080653893,58.156994,65.118423
Breast,Female,AD,,,2,4.1999998,61.41103324024348,57.935936,64.886131
Breast,Female,AD,,,2,4.25,61.18127170413109,57.711994,64.650551
Breast,Female,AD,,,2,4.3000002,60.94871848596514,57.485455,64.41198
Breast,Female,AD,,,2,4.3499999,60.7136489590371,57.25658,64.170715
Breast,Female,AD,,,2,4.4000001,60.4763157114235,57.025616,63.927013
Breast,Female,AD,,,2,4.4499998,60.2369652098794,56.792797,63.681133
Breast,Female,AD,,,2,4.5,59.99582056782333,56.558338,63.433304
Breast,Female,AD,,,2,4.5500002,59.75309828843905,56.322445,63.18375
Breast,Female,AD,,,2,4.5999999,59.5090022509296,56.08532,62.932686
Breast,Female,AD,,,2,4.6500001,59.26371738060226,55.847134,62.680298
Breast,Female,AD,,,2,4.6999998,59.01742665162274,55.60807,62.426785
Breast,Female,AD,,,2,4.75,58.77029302129779,55.368275,62.17231
Breast,Female,AD,,,2,4.8000002,58.52247644989387,55.127911,61.917042
Breast,Female,AD,,,2,4.8499999,58.27412745141669,54.887115,61.66114
Breast,Female,AD,,,2,4.9000001,58.02538049375315,54.646023,61.404739
Breast,Female,AD,,,2,4.9499998,57.77637109098518,54.404758,61.147984
Breast,Female,AD,,,2,5.0,57.52721730626766,54.163437,60.890995
Breast,Female,ADa,,,0,0.0,0.0,0.0,0.0
Breast,Female,ADa,,,0,0.050000001,4.041078012136378,4.0030289,4.0791273
Breast,Female,ADa,,,0,0.1,8.273996425407425,8.2008333,8.3471603
Breast,Female,ADa,,,0,0.15000001,12.46554253976799,12.361545,12.569541
Breast,Female,ADa,,,0,0.2,16.74137741975707,16.609831,16.872923
Breast,Female,ADa,,,0,0.25,21.17904163544462,21.02252,21.335562
Breast,Female,ADa,,,0,0.30000001,25.81596759336715,25.636541,25.995394
Breast,Female,ADa,,,0,0.34999999,30.66369591571448,30.463064,30.864326
Breast,Female,ADa,,,0,0.40000001,35.71773202979672,35.497318,35.938145
Breast,Female,ADa,,,0,0.44999999,40.96382099243235,40.724834,41.202808
Breast,Female,ADa,,,0,0.5,46.38199352399852,46.125481,46.638508
Breast,Female,ADa,,,0,0.55000001,51.94914896921914,51.676018,52.222279
Breast,Female,ADa,,,0,0.60000002,57.64077994081396,57.351845,57.929718
Breast,Female,ADa,,,0,0.64999998,63.4321003024599,63.128078,63.736122
Breast,Female,ADa,,,0,0.69999999,69.2988318773642,68.980385,69.617279
Breast,Female,ADa,,,0,0.75,75.21766534615065,74.885384,75.549942
Breast,Female,ADa,,,0,0.80000001,81.16661237515143,80.821053,81.512169
Breast,Female,ADa,,,0,0.85000002,87.12519782906551,86.766876,87.483521
Breast,Female,ADa,,,0,0.89999998,93.07456183654251,92.703957,93.445168
Breast,Female,ADa,,,0,0.94999999,98.99753235538331,98.615097,99.379974
Breast,Female,ADa,,,0,1.0,104.8785798178568,104.48474,105.27242
Breast,Female,ADa,,,0,1.05,110.6933467241981,110.28854,111.09814
Breast,Female,ADa,,,0,1.1,116.4392489108797,116.02388,116.85462
Breast,Female,ADa,,,0,1.15,122.1054639671582,121.6799,122.53103
Breast,Female,ADa,,,0,1.2,127.6826265627671,127.24722,128.11803
Breast,Female,ADa,,,0,1.25,133.1626261732025,132.71773,133.60751
Breast,Female,ADa,,,0,1.3,138.5386034371895,138.08455,138.99265
Breast,Female,ADa,,,0,1.35,143.8048115120459,143.34193,144.26768
Breast,Female,ADa,,,0,1.4,148.9564833784834,148.48509,149.42789
Breast,Female,ADa,,,0,1.45,153.9898258083954,153.51021,154.46944
Breast,Female,ADa,,,0,1.5,158.9018318133027,158.41431,159.38936
Breast,Female,ADa,,,0,1.55,163.6902806090708,163.19511,164.18544
Breast,Female,ADa,,,0,1.6,168.3545982443264,167.8521,168.8571
Breast,Female,ADa,,,0,1.65,172.8991055820152,172.38951,173.40871
Breast,Female,ADa,,,0,1.7,177.3294632494544,176.81302,177.84592
Breast,Female,ADa,,,0,1.75,181.6511789633844,181.12811,182.17426
Breast,Female,ADa,,,0,1.8,185.8696484149339,185.34016,186.39914
Breast,Female,ADa,,,0,1.85,189.9900969145881,189.45439,190.5258
Breast,Female,ADa,,,0,1.9,194.0175321206139,193.4758,194.55927
Breast,Female,ADa,,,0,1.95,197.9567988213257,197.40923,198.50438
Breast,Female,ADa,,,0,2.0,201.8124931192379,201.25923,202.36575
Breast,Female,ADa,,,0,2.05,205.572404881358,205.01367,206.13115
Breast,Female,ADa,,,0,2.0999999,209.25706165378,208.69301,209.82112
Breast,Female,ADa,,,0,2.1500001,212.8704650292398,212.30124,213.4397
Breast,Female,ADa,,,0,2.2,216.4163472450637,215.8421,216.9906
Breast,Female,ADa,,,0,2.25,219.8982782037916,219.31915,220.47742
Breast,Female,ADa,,,0,2.3,223.3196010730318,222.73573,223.90347
Breast,Female,ADa,,,0,2.3499999,226.6834554156079,226.09499,227.27193
Breast,Female,ADa,,,0,2.4000001,229.9927552626165,229.39983,230.58569
Breast,Female,ADa,,,0,2.45,233.2480334895723,232.65077,233.84529
Breast,Female,ADa,,,0,2.5,236.4468396849148,235.8454,237.04828
Breast,Female,ADa,,,0,2.55,239.5867339973758,238.98126,240.1922
Breast,Female,ADa,,,0,2.5999999,242.6655378075835,242.05621,243.27487
Breast,Female,ADa,,,0,2.6500001,245.6813317798137,245.0683,246.29436
Breast,Female,ADa,,,0,2.7,248.6323835476284,248.01582,249.24895
Breast,Female,ADa,,,0,2.75,251.517219860811,250.89729,252.13715
Breast,Female,ADa,,,0,2.8,254.3345554396549,253.71144,254.95767
Breast,Female,ADa,,,0,2.8499999,257.0832949372136,256.45715,257.70944
