site,sex,agegroup,estimate,tt,PE,lci,uci,n_black
Breast,Female,<55,db,.44999999,.8835065460021853,.8666589486092344,.9006816557786065,
Breast,Female,<55,db,.5,.871293897985836,.8536472299335142,.8893053594591745,
Breast,Female,<55,db,.55000001,.8593846024641709,.8409909236486559,.8781805774411005,
Breast,Female,<55,db,.60000002,.8477749923734094,.8286798879851388,.8673101014207595,
Breast,Female,<55,db,.64999998,.8364593961139833,.8167040977990978,.8566925563773541,
Breast,Female,<55,db,.69999999,.8254308414676746,.8050535566318542,.8463239102955781,
Breast,Female,<55,db,.75,.8146816380709596,.7937183748638764,.83619857172112,
Breast,Female,<55,db,.80000001,.8042036606143365,.7826887223597028,.8263100122302169,
Breast,Female,<55,db,.85000002,.7939885920775365,.7719548638605874,.8166512238766334,
Breast,Female,<55,db,.89999998,.7840280924833652,.7615071973444073,.807215022979085,
Breast,Female,<55,db,.94999999,.7743138591070499,.7513362317478361,.797994196300755,
Breast,Female,<55,db,1,.7648377706617937,.7414326874038281,.7889816909465304,
Breast,Female,<55,db,1.05,.7555787432333089,.7317747529447104,.7801570564284842,
Breast,Female,<55,db,1.1,.7465425232114289,.7223665886100313,.771527570281574,
Breast,Female,<55,db,1.15,.7377216741943987,.7131995764629152,.7630869205998267,
Breast,Female,<55,db,1.2,.7291089315321471,.7042652530827118,.7548289961957215,
Breast,Female,<55,db,1.25,.7206973751184637,.6955554924797367,.7467480483130181,
Breast,Female,<55,db,1.3,.7124802844258005,.6870623605177871,.7388385463481196,
Breast,Female,<55,db,1.35,.7044511990721065,.6787781834406594,.7310952296060533,
Breast,Female,<55,db,1.4,.6966039688410021,.6706956048874005,.7235131494361037,
Breast,Female,<55,db,1.45,.6889326139388935,.6628074470958163,.7160875283286664,
Breast,Female,<55,db,1.5,.6814314669208225,.6551068619319438,.7088138914321174,
Breast,Female,<55,db,1.55,.6740950351779342,.6475871936961037,.7016879284749733,
Breast,Female,<55,db,1.6,.6669161719976056,.6402400671740029,.6947037576626071,
Breast,Female,<55,db,1.65,.6598798226543811,.6330488982138737,.6878479396693694,
Breast,Female,<55,db,1.7,.6529699555098376,.6259962493777906,.6811059382900614,
Breast,Female,<55,db,1.75,.6461721926269227,.6190665686277718,.6744646273660105,
Breast,Female,<55,db,1.8,.6394735364082321,.6122458763382149,.6679120588156526,
Breast,Female,<55,db,1.85,.6328622778688778,.6055216407513193,.6614374050321867,
Breast,Female,<55,db,1.9,.6263279149572989,.598882666495911,.6550309083915284,
Breast,Female,<55,db,1.95,.6198609279730265,.5923188411010851,.6486836875108102,
Breast,Female,<55,db,2,.6134528016433882,.5858211353053713,.6423877821477975,
Breast,Female,<55,db,2.05,.6070845289072799,.5793706057229274,.6361241347042493,
Breast,Female,<55,db,2.0999999,.6007607337947485,.5729709383069941,.6298983685560497,
Breast,Female,<55,db,2.1500001,.5944751527921058,.5666154749208664,.6237046514420623,
Breast,Female,<55,db,2.2,.5882222428081507,.5602982899179579,.6175378600297264,
Breast,Female,<55,db,2.25,.5819969429963211,.5540139390740642,.6113933563173051,
Breast,Female,<55,db,2.3,.5757947426408575,.5477575197818246,.6052670637637355,
Breast,Female,<55,db,2.3499999,.5696116044924862,.5415245866280992,.5991553993749333,
Breast,Female,<55,db,2.4000001,.5634439938487602,.5353111750778646,.5930553087333993,
Breast,Female,<55,db,2.45,.557293729417338,.5291186862825342,.5869690655416511,
Breast,Female,<55,db,2.5,.5511693312304502,.5229552550818036,.5809055913234901,
Breast,Female,<55,db,2.55,.5450791626380761,.5168288593152605,.5748736514750065,
Breast,Female,<55,db,2.5999999,.539030883330876,.510746784139643,.5688812973612852,
Breast,Female,<55,db,2.6500001,.5330314723806292,.5047156558348646,.5629358773868155,
Breast,Female,<55,db,2.7,.5270873886777151,.498741609776051,.5570441885284892,
Breast,Female,<55,db,2.75,.5212044410360108,.492830163421641,.5512123435578896,
Breast,Female,<55,db,2.8,.5153879409257071,.4869863709649057,.5454459210538813,
Breast,Female,<55,db,2.8499999,.5096427085712496,.4812148286583267,.5397499722192847,
Breast,Female,<55,db,2.9000001,.5039730781780677,.4755196778391836,.5341290284398567,
Breast,Female,<55,db,2.95,.4983830354059158,.4699047397317059,.5285872411549437,
Breast,Female,<55,db,3,.4928760827463865,.4643733761883777,.5231282528240319,
Breast,Female,<55,db,3.05,.4874457199706261,.4589195332533624,.5177450788230121,
Breast,Female,<55,db,3.0999999,.4821046353369785,.4535552261216652,.512451110751954,
Breast,Female,<55,db,3.1500001,.4768552703609673,.4482828010031092,.5072488803099409,
Breast,Female,<55,db,3.2,.4716998334215399,.4431043770414205,.5021406792131724,
Breast,Female,<55,db,3.25,.4666401404047022,.4380216807035754,.4971284076330488,
Breast,Female,<55,db,3.3,.4616759990375121,.4330343606062645,.4922120447644712,
Breast,Female,<55,db,3.3499999,.4568044007022425,.4281391484929742,.4873888810108642,
Breast,Female,<55,db,3.4000001,.4520221963088536,.4233326403746661,.4826560639761793,
Breast,Female,<55,db,3.45,.4473264320810083,.4186116445591027,.478010918805373,
Breast,Female,<55,db,3.5,.4427142077226763,.4139730408136051,.4734508057198967,
Breast,Female,<55,db,3.55,.438182763122213,.4094138687411873,.4689732042731402,
Breast,Female,<55,db,3.5999999,.4337294505506772,.4049313006664674,.4645756847281695,
Breast,Female,<55,db,3.6500001,.4293517093160821,.4005226165860986,.4602558823367071,
Breast,Female,<55,db,3.7,.4250471443994709,.3961852835479421,.4560115745447231,
Breast,Female,<55,db,3.75,.4208133968758944,.3919168250764793,.4518405530450818,
Breast,Female,<55,db,3.8,.416648223564806,.3877149010761093,.4477407025571899,
Breast,Female,<55,db,3.8499999,.4125494719375179,.3835772820860158,.4437099764364011,
Breast,Female,<55,db,3.9000001,.4085150571447827,.3795018254476927,.4397463746508566,
Breast,Female,<55,db,3.95,.4045430349265252,.3754865482287398,.4358480160729166,
Breast,Female,<55,db,4,.4006314826194436,.3715295061796176,.4320130223742079,
Breast,Female,<55,db,4.0500002,.3967701877239039,.3676210997610531,.4282305394570288,
Breast,Female,<55,db,4.0999999,.3929659962582342,.3637675697258101,.4245080844661945,
Breast,Female,<55,db,4.1500001,.3892171466235772,.3599671793792999,.4208438877317012,
Breast,Female,<55,db,4.1999998,.3855220880273335,.3562184183537519,.4172363715605432,
Breast,Female,<55,db,4.25,.3818791915075807,.352519708624408,.4136838688411032,
Breast,Female,<55,db,4.3000002,.3782869951314542,.3488696521665608,.4101848635927327,
Breast,Female,<55,db,4.3499999,.3747440934615571,.345266917908688,.4067378839390118,
Breast,Female,<55,db,4.4000001,.3712490358465883,.3417101371797723,.4033414043684394,
Breast,Female,<55,db,4.4499998,.3678005593899488,.3381981396996656,.3999940733195377,
Breast,Female,<55,db,4.5,.3643973199397457,.3347296788795163,.3966944527409673,
Breast,Female,<55,db,4.5500002,.3610381212196234,.3313036642037223,.3934412415482453,
Breast,Female,<55,db,4.5999999,.3577218121796095,.3279190559261191,.3902331767443689,
Breast,Female,<55,db,4.6500001,.354447192004803,.3245747671951836,.3870689425605909,
Breast,Female,<55,db,4.6999998,.3512132286023627,.3212698863176152,.3839473825547035,
Breast,Female,<55,db,4.75,.3480188068972491,.3180034189772653,.3808672571625517,
Breast,Female,<55,db,4.8000002,.3448629439568502,.3147745073450535,.3778274521583634,
Breast,Female,<55,db,4.8499999,.3417446931503966,.3115823315826844,.3748268866954877,
Breast,Female,<55,db,4.9000001,.3386630550050011,.3084260179190787,.3718644282967469,
Breast,Female,<55,db,4.9499998,.335617182988558,.3053048488120579,.3689390913883402,
Breast,Female,<55,db,5,.3326061469161021,.3022180201363817,.3660498103867307,
Breast,Female,<55,dw,0,1,1,1,
Breast,Female,<55,dw,.050000001,.9926207871153703,.9903426798203883,.9949041347912359,
Breast,Female,<55,dw,.1,.984079794587276,.9804425217179595,.9877305611123988,
Breast,Female,<55,dw,.15000001,.9753351142762691,.9707138045021854,.9799784248748274,
Breast,Female,<55,dw,.2,.9665841790263443,.9611896015790529,.9720090329828562,
Breast,Female,<55,dw,.25,.9579068670574696,.9518699068432798,.963982114949803,
Breast,Female,<55,dw,.30000001,.9493415214304634,.9427483069708521,.955980846263956,
Breast,Female,<55,dw,.34999999,.9409077380515956,.933817519853212,.9480517903160914,
Breast,Female,<55,dw,.40000001,.9326154289695116,.9250706911179042,.9402217005717782,
Breast,Female,<55,dw,.44999999,.924469122771171,.9165016652188661,.932505844114538,
Breast,Female,<55,dw,.5,.9164701452984636,.9081048742504565,.9249124754634195,
Breast,Female,<55,dw,.55000001,.908617898991833,.8998752404776297,.9174454960335764,
Breast,Female,<55,dw,.60000002,.9009105807120726,.8918080309115743,.9101060388627972,
Breast,Female,<55,dw,.64999998,.8933456504918558,.8838987742505173,.9028934924470509,
Breast,Female,<55,dw,.69999999,.8859200852186873,.8761431537325229,.8958061180416341,
Breast,Female,<55,dw,.75,.8786306214825437,.8685370171144334,.8888415275282248,
Breast,Female,<55,dw,.80000001,.871473844496087,.8610763094452812,.8819969302489001,
Breast,Female,<55,dw,.85000002,.8644462811514946,.853757065421805,.8752693280815848,
Breast,Female,<55,dw,.89999998,.8575444648215793,.8465754088670725,.8686556465539824,
Breast,Female,<55,dw,.94999999,.8507649408118383,.8395275148617674,.8621527843953374,
Breast,Female,<55,dw,1,.8441043412977716,.8326096604501798,.8557577131791865,
Breast,Female,<55,dw,1.05,.8375446111114909,.8258036380959018,.8494525129718967,
Breast,Female,<55,dw,1.1,.8310975244127733,.819120656553109,.8432495134375313,
Breast,Female,<55,dw,1.15,.8247599940081219,.8125572466925989,.8371459986173958,
Breast,Female,<55,dw,1.2,.8185289712760905,.806109959555977,.8311393115491836,
Breast,Female,<55,dw,1.25,.8124015682105781,.799775493106723,.8252269714682741,
Breast,Female,<55,dw,1.3,.8063749524025965,.7935505850253928,.8194065710902132,
Breast,Female,<55,dw,1.35,.80044639123874,.787432060635837,.813675816971126,
Breast,Female,<55,dw,1.4,.7946132910428657,.7814168756888575,.808032564878196,
Breast,Female,<55,dw,1.45,.7888730960294332,.7755020146574861,.8024747194421179,
Breast,Female,<55,dw,1.5,.7832233966043738,.7696846049445529,.7970003363035741,
Breast,Female,<55,dw,1.55,.777661829837566,.763961816711982,.7916075232517918,
Breast,Female,<55,dw,1.6,.7721847418681438,.7583294760963547,.7862931540567055,
Breast,Female,<55,dw,1.65,.7667825541132199,.7527772979417559,.7810483749974677,
Breast,Female,<55,dw,1.7,.7614447563794775,.7472941451864505,.7758633206916692,
Breast,Female,<55,dw,1.75,.7561618513750343,.7418700419945482,.7707289863567794,
Breast,Female,<55,dw,1.8,.7509251749797324,.736495968358064,.7656370742605271,
Breast,Female,<55,dw,1.85,.7457268524224475,.7311637946002664,.7605799719991883,
Breast,Female,<55,dw,1.9,.7405597601055369,.7258662225443113,.7555507354581318,
Breast,Female,<55,dw,1.95,.7354173713780424,.7205966090984057,.7505429574547607,
Breast,Female,<55,dw,2,.7302937941991072,.7153489882426517,.7455508215031106,
Breast,Female,<55,dw,2.05,.7251698467773976,.7101044055764897,.7405549135387098,
Breast,Female,<55,dw,2.0999999,.7200546136890654,.7048716328305974,.7355646369436403,
Breast,Female,<55,dw,2.1500001,.7149436030331204,.6996461359649487,.7305755427534981,
Breast,Female,<55,dw,2.2,.709832794044994,.6944238403688797,.7255836654946491,
Breast,Female,<55,dw,2.25,.7047184554338323,.6892009362957932,.7205853551189926,
Breast,Female,<55,dw,2.3,.699597211101959,.68397393847538,.7155773491496219,
Breast,Female,<55,dw,2.3499999,.6944659873237615,.6787396256174087,.7105567280101894,
Breast,Female,<55,dw,2.4000001,.6893220428508156,.6734950649563647,.7055209510567196,
Breast,Female,<55,dw,2.45,.684166881919605,.6682415741438367,.7004717162581704,
Breast,Female,<55,dw,2.5,.6790074366751888,.6629859458393519,.6954160973601209,
Breast,Female,<55,dw,2.55,.6738506334346336,.6577349760944646,.6903611525670823,
Breast,Female,<55,dw,2.5999999,.6687029455299449,.6524950244880088,.6853134699552674,
Breast,Female,<55,dw,2.6500001,.6635704000333943,.647272028789754,.6802791658150037,
Breast,Female,<55,dw,2.7,.6584587029903051,.6420716365939542,.6752640030069774,
Breast,Female,<55,dw,2.75,.6533731168435175,.636899081914071,.6702732692452031,
Breast,Female,<55,dw,2.8,.6483185801704394,.6317593061062363,.6653118954191301,
Breast,Female,<55,dw,2.8499999,.6432997027658539,.6266569501790743,.6603844535042308,
Breast,Female,<55,dw,2.9000001,.6383207598126215,.6215963448848448,.6554951549517977,
Breast,Female,<55,dw,2.95,.6333858029701074,.6165816186703658,.6506479649348151,
Breast,Female,<55,dw,3,.6284985329451194,.6116165625405345,.6458464830863506,
Breast,Female,<55,dw,3.05,.6236496453852087,.6066923026364683,.6410809540501947,
Breast,Female,<55,dw,3.0999999,.6188553188675975,.6018247912197441,.6363677789253412,
Breast,Female,<55,dw,3.1500001,.6141184931327379,.597017066858609,.6317097861072416,
Breast,Female,<55,dw,3.2,.6094419466141382,.5922719986937297,.6271096508226032,
Breast,Female,<55,dw,3.25,.6048281469085014,.5875921274634562,.6225697557793145,
Breast,Female,<55,dw,3.3,.6002778670963465,.5829781765082103,.6180909204594629,
Breast,Female,<55,dw,3.3499999,.5957894531309664,.5784282625101224,.6136717298731306,
Breast,Female,<55,dw,3.4000001,.591361079654746,.5739403052869058,.6093106257028109,
Breast,Female,<55,dw,3.45,.5869910448332516,.569512342698416,.605006179641119,
Breast,Female,<55,dw,3.5,.5826776421400718,.5651424048145648,.6007569627717372,
Breast,Female,<55,dw,3.55,.5784192435166281,.5608286017036991,.5965616237367117,
Breast,Female,<55,dw,3.5999999,.5742142765008219,.5565691032237646,.5924188630442174,
Breast,Female,<55,dw,3.6500001,.570061202913253,.5523621199347425,.5883274093909587,
Breast,Female,<55,dw,3.7,.5659585961836833,.5482059835165729,.5842860935948215,
Breast,Female,<55,dw,3.75,.5619050209068741,.5440990264856028,.5802937280732465,
Breast,Female,<55,dw,3.8,.5578991106722415,.5400396624309117,.5763491819986406,
Breast,Female,<55,dw,3.8499999,.553939546533771,.5360263653168057,.572451358866805,
Breast,Female,<55,dw,3.9000001,.5500250368698081,.5320576499205446,.5685991757261868,
Breast,Female,<55,dw,3.95,.5461543902791668,.5281321463782576,.5647916341899244,
Breast,Female,<55,dw,4,.5423264020764578,.5242484855471652,.5610277082292777,
Breast,Female,<55,dw,4.0500002,.5385280211540914,.5203938453353008,.5572941189980454,
Breast,Female,<55,dw,4.0999999,.5347702629452308,.5165787312609339,.5536024168715874,
Breast,Female,<55,dw,4.1500001,.5310519866504012,.5128018825054775,.5499515936787254,
Breast,Female,<55,dw,4.1999998,.5273722312856406,.5090622351818221,.5463408029705019,
Breast,Female,<55,dw,4.25,.523729930624275,.5053586325324942,.5427690803601163,
Breast,Female,<55,dw,4.3000002,.5201241584796737,.5016900738210347,.5392355845786442,
Breast,Female,<55,dw,4.3499999,.516554020608915,.4980556041499907,.5357394917031783,
Breast,Female,<55,dw,4.4000001,.5130185529297068,.4944542102749849,.5322798960569501,
Breast,Female,<55,dw,4.4499998,.5095169578615617,.4908850607247547,.5288560421154588,
Breast,Female,<55,dw,4.5,.5060483334262127,.487347229275204,.5254670599939673,
Breast,Female,<55,dw,4.5500002,.5026119067277368,.4838399322692592,.5221121944186858,
Breast,Female,<55,dw,4.5999999,.4992069313391262,.4803624234867875,.5187907049184117,
Breast,Female,<55,dw,4.6500001,.4958325902551395,.4769138942755579,.5155017719342656,
Breast,Female,<55,dw,4.6999998,.4924882214962061,.4734937033514822,.5122447175025078,
Breast,Female,<55,dw,4.75,.4891730596963767,.4701011120366147,.5090187540634393,
Breast,Female,<55,dw,4.8000002,.4858864591777556,.4667355116669162,.5058232024581371,
Breast,Female,<55,dw,4.8499999,.4826277961704881,.4633963230267147,.5026573972684585,
Breast,Female,<55,dw,4.9000001,.4793963759695133,.4600829004606449,.4995205974023407,
Breast,Female,<55,dw,4.9499998,.4761916490204156,.456794752712275,.4964121966164808,
Breast,Female,<55,dw,5,.4730129635800295,.4535312886888047,.4933314840561855,
Breast,Female,<55,lb,0,1,1,1,
Breast,Female,<55,lb,.050000001,.999748089793101,.9997480503007905,.9997481292854131,
Breast,Female,<55,lb,.1,.999496095904264,.9994948870370459,.9994973047729442,
Breast,Female,<55,lb,.15000001,.9992432492468787,.9992359087725641,.999250589775117,
Breast,Female,<55,lb,.2,.9989879556690673,.9989641763758763,.9990117355282994,
Breast,Female,<55,lb,.25,.9987279893066331,.9986726129167045,.9987833687671821,
Breast,Female,<55,lb,.30000001,.9984607934668954,.9983553528585496,.998566245211278,
Breast,Female,<55,lb,.34999999,.998183745143148,.9980082488568799,.9983592722898289,
Breast,Female,<55,lb,.40000001,.9978943463227214,.9976288800352059,.9981598832500824,
Breast,Female,<55,lb,.44999999,.9975903493139604,.9972163276268015,.997964511283843,
Breast,Female,<55,lb,.5,.9972698255972194,.9967708650489224,.9977690359136804,
Breast,Female,<55,lb,.55000001,.9969311982267781,.9962936487086187,.9975691557264484,
Breast,Female,<55,lb,.60000002,.9965732454520214,.9957864398010291,.9973606727856433,
Breast,Female,<55,lb,.64999998,.9961950882131339,.9952513746489194,.9971396966219211,
Breast,Female,<55,lb,.69999999,.9957961644751544,.9946907794770778,.99690277787106,
Breast,Female,<55,lb,.75,.9953762021766119,.9941070352694712,.9966469894169573,
Breast,Female,<55,lb,.80000001,.99493518505704,.9935024736348299,.9963699625657207,
Breast,Female,<55,lb,.85000002,.9944733202497412,.9928793065432663,.9960698930584954,
Breast,Female,<55,lb,.89999998,.9939910069828024,.9922395807975704,.9957455246529356,
Breast,Female,<55,lb,.94999999,.9934888041949248,.9915851479200005,.9953961151304909,
